sample;duration;offset_2;offset_cgroup;offset_cmdline;offset_io;offset_loadavg;offset_localtime;offset_meminfo;offset_random-read.1.0;offset_stat;offset_statm;offset_status;offset_uptimesample;duration;offset_2;offset_cgroup;offset_cmdline;offset_io;offset_loadavg;offset_localtime;offset_meminfo;offset_random-read.1.0;offset_stat;offset_statm;offset_status;offset_uptime
72;1.071202048;;;;;;;;50012160;;;;
73;1.071373056;;;;;;;;72835072;;;;
74;1.072491008;;;;;;;;13664256;;;;
75;1.072652032;;;;;;;;22167552;;;;
76;1.07727104;;;;;;;;112590848;;;;
77;1.080387072;;;;;;;;72847360;;;;
78;1.080553984;;;;;;;;37695488;;;;
79;1.084623104;;;;;;;;71274496;;;;
80;1.084819968;;;;;;;;32604160;;;;
81;1.084892928;;;;;;;;28024832;;;;
82;1.089497088;;;;;;;;100929536;;;;
83;1.091793152;;;;;;;;74084352;;;;
84;1.097788928;;;;;;;;77873152;;;;
85;1.100723968;;;;;;;;64831488;;;;
86;1.102479104;;;;;;;;113037312;;;;
87;1.102639872;;;;;;;;9191424;;;;
88;1.102708992;;;;;;;;98570240;;;;
89;1.102788096;;;;;;;;37793792;;;;
90;1.107521024;;;;;;;;49225728;;;;
91;1.109949952;;;;;;;;58425344;;;;
92;1.112499968;;;;;;;;117321728;;;;
93;1.112657152;;;;;;;;98828288;;;;
94;1.11273088;;;;;;;;47394816;;;;
95;1.112787968;;;;;;;;92549120;;;;
96;1.114614016;;;;;;;;29626368;;;;
97;1.114782208;;;;;;;;86769664;;;;
98;1.114861056;;;;;;;;32804864;;;;
99;1.114938112;;;;;;;;82051072;;;;
100;1.11754112;;;;;;;;105779200;;;;
101;1.122347008;;;;;;;;864256;;;;
102;1.128185088;;;;;;;;5427200;;;;
103;1.130019072;;;;;;;;103530496;;;;
104;1.135148032;;;;;;;;58949632;;;;
105;1.139096064;;;;;;;;7589888;;;;
106;1.141793024;;;;;;;;23105536;;;;
107;1.144201984;;;;;;;;38547456;;;;
108;1.145037056;;;;;;;;15577088;;;;
109;1.1451968;;;;;;;;32137216;;;;
110;1.1463808;;;;;;;;64819200;;;;
111;1.149545984;;;;;;;;65527808;;;;
112;1.149705984;;;;;;;;84987904;;;;
113;1.149776896;;;;;;;;4136960;;;;
114;1.149831936;;;;;;;;90705920;;;;
115;1.14991104;;;;;;;;9015296;;;;
116;1.149969152;;;;;;;;55189504;;;;
117;1.150027008;;;;;;;;39743488;;;;
118;1.156321024;;;;;;;;52363264;;;;
119;1.16118912;;;;;;;;28577792;;;;
120;1.16596608;;;;;;;;37060608;;;;
121;1.166129152;;;;;;;;74756096;;;;
122;1.166202112;;;;;;;;4206592;;;;
123;1.16798592;;;;;;;;6520832;;;;
124;1.174254848;;;;;;;;101957632;;;;
125;1.17442304;;;;;;;;75300864;;;;
126;1.179042048;;;;;;;;100507648;;;;
127;1.179203072;;;;;;;;12034048;;;;
128;1.179271936;;;;;;;;53288960;;;;
129;1.179353088;;;;;;;;45408256;;;;
130;1.181884928;;;;;;;;29335552;;;;
131;1.187881984;;;;;;;;39333888;;;;
132;1.19157504;;;;;;;;134148096;;;;
133;1.192694784;;;;;;;;40374272;;;;
134;1.192861952;;;;;;;;22024192;;;;
135;1.198817024;;;;;;;;119713792;;;;
136;1.199170048;;;;;;;;3076096;;;;
137;1.204201984;;;;;;;;15990784;;;;
138;1.204368128;;;;;;;;11010048;;;;
139;1.204442112;;;;;;;;36130816;;;;
140;1.20610688;;;;;;;;50753536;;;;
141;1.207289856;;;;;;;;79323136;;;;
142;1.212999936;;;;;;;;7512064;;;;
143;1.217441024;;;;;;;;63188992;;;;
144;1.222281984;;;;;;;;12779520;;;;
145;1.222628096;;;;;;;;55463936;;;;
146;1.225325056;;;;;;;;54943744;;;;
147;1.227150848;;;;;;;;77410304;;;;
148;1.230441984;;;;;;;;107991040;;;;
149;1.2306048;;;;;;;;127606784;;;;
150;1.230676992;;;;;;;;85970944;;;;
151;1.230941184;;;;;;;;117706752;;;;
152;1.231017216;;;;;;;;85598208;;;;
153;1.235392;;;;;;;;26075136;;;;
154;1.235558144;;;;;;;;75763712;;;;
155;1.239849984;;;;;;;;133537792;;;;
156;1.240015872;;;;;;;;27885568;;;;
157;1.240086016;;;;;;;;120324096;;;;
158;1.24180096;;;;;;;;76890112;;;;
159;1.245872896;;;;;;;;69070848;;;;
160;1.246041088;;;;;;;;73048064;;;;
161;1.250025984;;;;;;;;88629248;;;;
162;1.250187008;;;;;;;;98553856;;;;
163;1.250258944;;;;;;;;83623936;;;;
164;1.251740928;;;;;;;;96464896;;;;
165;1.252489984;;;;;;;;79208448;;;;
166;1.252656896;;;;;;;;63414272;;;;
167;1.252728832;;;;;;;;7032832;;;;
168;1.258928128;;;;;;;;749568;;;;
169;1.259133184;;;;;;;;43687936;;;;
170;1.26544;;;;;;;;33857536;;;;
171;1.269534208;;;;;;;;31010816;;;;
172;1.270855936;;;;;;;;99352576;;;;
173;1.27102208;;;;;;;;117657600;;;;
174;1.271091968;;;;;;;;43720704;;;;
175;1.271147008;;;;;;;;94400512;;;;
176;1.27122304;;;;;;;;27922432;;;;
177;1.277126912;;;;;;;;112562176;;;;
178;1.279762944;;;;;;;;91373568;;;;
179;1.279928064;;;;;;;;1585152;;;;
180;1.284873984;;;;;;;;112943104;;;;
181;1.28731904;;;;;;;;62201856;;;;
182;1.289355008;;;;;;;;104624128;;;;
183;1.2895168;;;;;;;;86343680;;;;
184;1.291985152;;;;;;;;64192512;;;;
185;1.294128896;;;;;;;;132952064;;;;
186;1.298181888;;;;;;;;17612800;;;;
187;1.299972096;;;;;;;;88297472;;;;
188;1.300165888;;;;;;;;34848768;;;;
189;1.300237056;;;;;;;;103972864;;;;
190;1.303187968;;;;;;;;85254144;;;;
191;1.305814016;;;;;;;;106954752;;;;
192;1.31032192;;;;;;;;105480192;;;;
193;1.310619136;;;;;;;;120238080;;;;
194;1.313709056;;;;;;;;2535424;;;;
195;1.316557056;;;;;;;;65818624;;;;
196;1.316724992;;;;;;;;80740352;;;;
197;1.316796928;;;;;;;;26804224;;;;
198;1.319808;;;;;;;;6017024;;;;
199;1.321771008;;;;;;;;54788096;;;;
200;1.321935872;;;;;;;;13774848;;;;
201;1.326253056;;;;;;;;17510400;;;;
202;1.32641408;;;;;;;;71647232;;;;
203;1.326484992;;;;;;;;84865024;;;;
204;1.326564096;;;;;;;;65851392;;;;
205;1.326628096;;;;;;;;78049280;;;;
206;1.33266816;;;;;;;;133787648;;;;
207;1.334923008;;;;;;;;41512960;;;;
208;1.340101888;;;;;;;;110317568;;;;
209;1.34509696;;;;;;;;95617024;;;;
210;1.347870976;;;;;;;;123215872;;;;
211;1.353250048;;;;;;;;129953792;;;;
212;1.357604864;;;;;;;;130809856;;;;
213;1.360030976;;;;;;;;98885632;;;;
214;1.360188928;;;;;;;;110936064;;;;
215;1.363058944;;;;;;;;40173568;;;;
216;1.365362944;;;;;;;;73924608;;;;
217;1.369793024;;;;;;;;24219648;;;;
218;1.371546112;;;;;;;;38273024;;;;
219;1.37350016;;;;;;;;9883648;;;;
220;1.373660928;;;;;;;;126914560;;;;
221;1.373732096;;;;;;;;47001600;;;;
222;1.373812992;;;;;;;;90583040;;;;
223;1.377501952;;;;;;;;81534976;;;;
224;1.381093888;;;;;;;;111620096;;;;
225;1.383307008;;;;;;;;60739584;;;;
226;1.384835072;;;;;;;;33722368;;;;
227;1.39066496;;;;;;;;95584256;;;;
228;1.396642048;;;;;;;;14479360;;;;
229;1.39681408;;;;;;;;32260096;;;;
230;1.396886016;;;;;;;;64286720;;;;
231;1.396939008;;;;;;;;39542784;;;;
232;1.397014016;;;;;;;;27914240;;;;
233;1.39906688;;;;;;;;16109568;;;;
234;1.400641792;;;;;;;;116649984;;;;
235;1.400801024;;;;;;;;4497408;;;;
236;1.400870144;;;;;;;;45342720;;;;
237;1.406529024;;;;;;;;30978048;;;;
238;1.40669696;;;;;;;;63447040;;;;
239;1.411277056;;;;;;;;122159104;;;;
240;1.411443968;;;;;;;;106991616;;;;
241;1.411516928;;;;;;;;32759808;;;;
242;1.413198848;;;;;;;;48578560;;;;
243;1.418855936;;;;;;;;49807360;;;;
244;1.419023872;;;;;;;;28581888;;;;
245;1.422292992;;;;;;;;62996480;;;;
246;1.424403968;;;;;;;;43560960;;;;
247;1.424564992;;;;;;;;22454272;;;;
248;1.424638976;;;;;;;;74764288;;;;
249;1.424716032;;;;;;;;86507520;;;;
250;1.424779776;;;;;;;;42221568;;;;
251;1.426273024;;;;;;;;93396992;;;;
252;1.432722944;;;;;;;;68685824;;;;
253;1.436781056;;;;;;;;101883904;;;;
254;1.441761024;;;;;;;;107966464;;;;
255;1.441921024;;;;;;;;52641792;;;;
256;1.446185984;;;;;;;;23449600;;;;
257;1.45245696;;;;;;;;58347520;;;;
258;1.452622848;;;;;;;;35217408;;;;
259;1.452696064;;;;;;;;82251776;;;;
260;1.457297152;;;;;;;;108609536;;;;
261;1.457457152;;;;;;;;33021952;;;;
262;1.457526016;;;;;;;;117141504;;;;
263;1.457597952;;;;;;;;56311808;;;;
264;1.457657088;;;;;;;;107454464;;;;
265;1.457712896;;;;;;;;127475712;;;;
266;1.457766912;;;;;;;;123428864;;;;
267;1.461833984;;;;;;;;124284928;;;;
268;1.461999872;;;;;;;;31985664;;;;
269;1.462073088;;;;;;;;80941056;;;;
270;1.464945152;;;;;;;;96825344;;;;
271;1.469604096;;;;;;;;95346688;;;;
272;1.46976896;;;;;;;;14155776;;;;
273;1.46984192;;;;;;;;13012992;;;;
274;1.469896192;;;;;;;;86675456;;;;
275;1.469969152;;;;;;;;44818432;;;;
276;1.47144704;;;;;;;;128450560;;;;
277;1.471609088;;;;;;;;99880960;;;;
278;1.471682048;;;;;;;;83824640;;;;
279;1.471738112;;;;;;;;73101312;;;;
280;1.471806976;;;;;;;;24117248;;;;
281;1.471858944;;;;;;;;35880960;;;;
282;1.47462016;;;;;;;;88981504;;;;
283;1.475888896;;;;;;;;54751232;;;;
284;1.47911808;;;;;;;;23146496;;;;
285;1.483184128;;;;;;;;116035584;;;;
286;1.487559168;;;;;;;;118030336;;;;
287;1.492441856;;;;;;;;128069632;;;;
288;1.492604928;;;;;;;;79900672;;;;
289;1.49668608;;;;;;;;128937984;;;;
290;1.496846848;;;;;;;;33992704;;;;
291;1.500461056;;;;;;;;14675968;;;;
292;1.503907072;;;;;;;;124674048;;;;
293;1.504067072;;;;;;;;2695168;;;;
294;1.507030016;;;;;;;;9179136;;;;
295;1.508914944;;;;;;;;118857728;;;;
296;1.513516032;;;;;;;;51773440;;;;
297;1.51368192;;;;;;;;78131200;;;;
298;1.517327104;;;;;;;;134156288;;;;
299;1.518330112;;;;;;;;73629696;;;;
300;1.521037056;;;;;;;;132612096;;;;
301;1.521199104;;;;;;;;71475200;;;;
302;1.524257024;;;;;;;;93585408;;;;
303;1.528961792;;;;;;;;62570496;;;;
304;1.529131008;;;;;;;;31182848;;;;
305;1.529198848;;;;;;;;28708864;;;;
306;1.529277952;;;;;;;;91377664;;;;
307;1.533154048;;;;;;;;51052544;;;;
308;1.533318912;;;;;;;;81272832;;;;
309;1.53339008;;;;;;;;36278272;;;;
310;1.534734848;;;;;;;;105791488;;;;
311;1.54008192;;;;;;;;68452352;;;;
312;1.545443072;;;;;;;;114778112;;;;
313;1.545607168;;;;;;;;87044096;;;;
314;1.545679104;;;;;;;;99700736;;;;
315;1.550731776;;;;;;;;133976064;;;;
316;1.553420032;;;;;;;;91234304;;;;
317;1.558160896;;;;;;;;93499392;;;;
318;1.55832704;;;;;;;;79921152;;;;
319;1.5584;;;;;;;;86884352;;;;
320;1.558459904;;;;;;;;33009664;;;;
321;1.562369024;;;;;;;;88195072;;;;
322;1.562535168;;;;;;;;116482048;;;;
323;1.562608128;;;;;;;;22597632;;;;
324;1.562681856;;;;;;;;13959168;;;;
325;1.562745088;;;;;;;;13893632;;;;
326;1.56446592;;;;;;;;78692352;;;;
327;1.569485056;;;;;;;;64868352;;;;
328;1.574744832;;;;;;;;121729024;;;;
329;1.574882048;;;;;;;;46473216;;;;
330;1.57494912;;;;;;;;82378752;;;;
331;1.581533952;;;;;;;;16019456;;;;
332;1.5842048;;;;;;;;70561792;;;;
333;1.584291072;;;;;;;;47714304;;;;
334;1.584357888;;;;;;;;83279872;;;;
335;1.587749888;;;;;;;;94957568;;;;
336;1.587866112;;;;;;;;47730688;;;;
337;1.587937024;;;;;;;;132980736;;;;
338;1.59317888;;;;;;;;11530240;;;;
339;1.593339904;;;;;;;;64897024;;;;
340;1.593408;;;;;;;;1294336;;;;
341;1.597632768;;;;;;;;72269824;;;;
342;1.603702016;;;;;;;;2265088;;;;
343;1.608858112;;;;;;;;41406464;;;;
344;1.60900224;;;;;;;;58105856;;;;
345;1.613012992;;;;;;;;43540480;;;;
346;1.613100032;;;;;;;;52043776;;;;
347;1.617767936;;;;;;;;20983808;;;;
348;1.617861888;;;;;;;;74719232;;;;
349;1.622995968;;;;;;;;77733888;;;;
350;1.625219072;;;;;;;;76988416;;;;
351;1.625313024;;;;;;;;71417856;;;;
352;1.625381888;;;;;;;;23638016;;;;
353;1.625444864;;;;;;;;105852928;;;;
354;1.625499904;;;;;;;;39800832;;;;
355;1.625558016;;;;;;;;83783680;;;;
356;1.62997888;;;;;;;;112263168;;;;
357;1.630117888;;;;;;;;68972544;;;;
358;1.632574976;;;;;;;;89796608;;;;
359;1.636713984;;;;;;;;51204096;;;;
360;1.636854784;;;;;;;;49811456;;;;
361;1.64123904;;;;;;;;614400;;;;
362;1.641332992;;;;;;;;18108416;;;;
363;1.641400064;;;;;;;;22474752;;;;
364;1.645335808;;;;;;;;8232960;;;;
365;1.645432832;;;;;;;;64311296;;;;
366;1.64549888;;;;;;;;27312128;;;;
367;1.649095168;;;;;;;;2199552;;;;
368;1.653510144;;;;;;;;62275584;;;;
369;1.653637888;;;;;;;;49823744;;;;
370;1.657263872;;;;;;;;75243520;;;;
371;1.657408;;;;;;;;42004480;;;;
372;1.66319104;;;;;;;;442368;;;;
373;1.669673984;;;;;;;;89124864;;;;
374;1.67264896;;;;;;;;125276160;;;;
375;1.672802048;;;;;;;;21704704;;;;
376;1.672882944;;;;;;;;34516992;;;;
377;1.672948992;;;;;;;;26738688;;;;
378;1.675908096;;;;;;;;48533504;;;;
379;1.677952;;;;;;;;125181952;;;;
380;1.678020096;;;;;;;;74973184;;;;
381;1.683954944;;;;;;;;84795392;;;;
382;1.687851008;;;;;;;;99303424;;;;
383;1.69424;;;;;;;;18939904;;;;
384;1.694340096;;;;;;;;127422464;;;;
385;1.700568832;;;;;;;;89649152;;;;
386;1.70668288;;;;;;;;113872896;;;;
387;1.706973184;;;;;;;;18300928;;;;
388;1.712354816;;;;;;;;98439168;;;;
389;1.714034944;;;;;;;;120979456;;;;
390;1.714180096;;;;;;;;97521664;;;;
391;1.71425792;;;;;;;;89657344;;;;
392;1.718148096;;;;;;;;132046848;;;;
393;1.722569984;;;;;;;;38809600;;;;
394;1.726497024;;;;;;;;25972736;;;;
395;1.726669056;;;;;;;;73015296;;;;
396;1.73092608;;;;;;;;30670848;;;;
397;1.731134976;;;;;;;;13844480;;;;
398;1.731193088;;;;;;;;8548352;;;;
399;1.731259136;;;;;;;;100249600;;;;
400;1.733261056;;;;;;;;41115648;;;;
401;1.738963968;;;;;;;;68190208;;;;
402;1.739084032;;;;;;;;89022464;;;;
403;1.741709056;;;;;;;;88657920;;;;
404;1.741803776;;;;;;;;39419904;;;;
405;1.743751936;;;;;;;;552960;;;;
406;1.745053952;;;;;;;;6488064;;;;
407;1.748171008;;;;;;;;4825088;;;;
408;1.748307968;;;;;;;;45928448;;;;
409;1.74839808;;;;;;;;14077952;;;;
410;1.752227072;;;;;;;;110419968;;;;
411;1.754708992;;;;;;;;29630464;;;;
412;1.756412928;;;;;;;;115793920;;;;
413;1.760545024;;;;;;;;61976576;;;;
414;1.763799808;;;;;;;;7942144;;;;
415;1.765934848;;;;;;;;101384192;;;;
416;1.771228928;;;;;;;;7135232;;;;
417;1.771346176;;;;;;;;17858560;;;;
418;1.773783808;;;;;;;;98115584;;;;
419;1.773901824;;;;;;;;57483264;;;;
420;1.7739712;;;;;;;;46239744;;;;
421;1.774028032;;;;;;;;80809984;;;;
422;1.779666944;;;;;;;;9965568;;;;
423;1.779787008;;;;;;;;71393280;;;;
424;1.779851008;;;;;;;;125345792;;;;
425;1.779926016;;;;;;;;98627584;;;;
426;1.779984896;;;;;;;;115212288;;;;
427;1.78004096;;;;;;;;80232448;;;;
428;1.78099712;;;;;;;;92254208;;;;
429;1.781164032;;;;;;;;38883328;;;;
430;1.782023936;;;;;;;;122048512;;;;
431;1.782356992;;;;;;;;123670528;;;;
432;1.783483904;;;;;;;;58241024;;;;
433;1.78650496;;;;;;;;84733952;;;;
434;1.786583808;;;;;;;;93700096;;;;
435;1.78981888;;;;;;;;6295552;;;;
436;1.79457408;;;;;;;;97685504;;;;
437;1.794724096;;;;;;;;132878336;;;;
438;1.794791936;;;;;;;;79626240;;;;
439;1.797147904;;;;;;;;90783744;;;;
440;1.797286912;;;;;;;;446464;;;;
441;1.797355008;;;;;;;;26066944;;;;
442;1.800350976;;;;;;;;113176576;;;;
443;1.800496128;;;;;;;;89653248;;;;
444;1.80654592;;;;;;;;15290368;;;;
445;1.81248896;;;;;;;;37220352;;;;
446;1.818233088;;;;;;;;122388480;;;;
447;1.81835008;;;;;;;;39464960;;;;
448;1.823461888;;;;;;;;109809664;;;;
449;1.828644096;;;;;;;;12853248;;;;
450;1.828736;;;;;;;;122937344;;;;
451;1.829691904;;;;;;;;16478208;;;;
452;1.829785088;;;;;;;;87048192;;;;
453;1.830684928;;;;;;;;88125440;;;;
454;1.835994112;;;;;;;;93007872;;;;
455;1.836132096;;;;;;;;77766656;;;;
456;1.842451968;;;;;;;;59895808;;;;
457;1.842566912;;;;;;;;50196480;;;;
458;1.848669952;;;;;;;;94523392;;;;
459;1.850142976;;;;;;;;96096256;;;;
460;1.85660288;;;;;;;;54296576;;;;
461;1.85934592;;;;;;;;13291520;;;;
462;1.862796032;;;;;;;;17399808;;;;
463;1.866669824;;;;;;;;93462528;;;;
464;1.866816;;;;;;;;90390528;;;;
465;1.866923008;;;;;;;;45641728;;;;
466;1.866992896;;;;;;;;83361792;;;;
467;1.870886144;;;;;;;;8790016;;;;
468;1.871008;;;;;;;;28844032;;;;
469;1.876630016;;;;;;;;94375936;;;;
470;1.876740864;;;;;;;;81276928;;;;
471;1.879288064;;;;;;;;24403968;;;;
472;1.87939584;;;;;;;;59965440;;;;
473;1.879472128;;;;;;;;90304512;;;;
474;1.879539968;;;;;;;;71557120;;;;
475;1.881198848;;;;;;;;50925568;;;;
476;1.881328128;;;;;;;;122605568;;;;
477;1.881406976;;;;;;;;101953536;;;;
478;1.883047168;;;;;;;;78405632;;;;
479;1.883177984;;;;;;;;70885376;;;;
480;1.883243008;;;;;;;;5259264;;;;
481;1.884702976;;;;;;;;110641152;;;;
482;1.88486784;;;;;;;;22716416;;;;
483;1.884936192;;;;;;;;44507136;;;;
484;1.889161984;;;;;;;;55164928;;;;
485;1.892146944;;;;;;;;30945280;;;;
486;1.89228288;;;;;;;;123949056;;;;
487;1.89234816;;;;;;;;64221184;;;;
488;1.892403968;;;;;;;;1241088;;;;
489;1.892466176;;;;;;;;2883584;;;;
490;1.892532224;;;;;;;;133197824;;;;
491;1.89258496;;;;;;;;58130432;;;;
492;1.898797056;;;;;;;;18710528;;;;
493;1.898999808;;;;;;;;88526848;;;;
494;1.902724864;;;;;;;;101326848;;;;
495;1.902861056;;;;;;;;82665472;;;;
496;1.904865024;;;;;;;;99282944;;;;
497;1.904989952;;;;;;;;44568576;;;;
498;1.910432;;;;;;;;76894208;;;;
499;1.910550016;;;;;;;;9224192;;;;
500;1.91563904;;;;;;;;102895616;;;;
501;1.922310144;;;;;;;;81944576;;;;
502;1.925030912;;;;;;;;59215872;;;;
503;1.925121024;;;;;;;;101662720;;;;
504;1.928359936;;;;;;;;16781312;;;;
505;1.931827968;;;;;;;;122253312;;;;
506;1.931973888;;;;;;;;87154688;;;;
507;1.93718016;;;;;;;;3772416;;;;
508;1.937263104;;;;;;;;116461568;;;;
509;1.937345024;;;;;;;;77303808;;;;
510;1.939788032;;;;;;;;61181952;;;;
511;1.939908864;;;;;;;;101593088;;;;
512;1.946259968;;;;;;;;130801664;;;;
513;1.94790912;;;;;;;;76312576;;;;
514;1.951277056;;;;;;;;129523712;;;;
515;1.951944192;;;;;;;;129662976;;;;
516;1.95202304;;;;;;;;61759488;;;;
517;1.955048192;;;;;;;;126869504;;;;
518;1.959346176;;;;;;;;39313408;;;;
519;1.959484928;;;;;;;;51257344;;;;
520;1.961276928;;;;;;;;53420032;;;;
521;1.965257984;;;;;;;;20746240;;;;
522;1.965368064;;;;;;;;121110528;;;;
523;1.967212032;;;;;;;;84262912;;;;
524;1.971682048;;;;;;;;53194752;;;;
525;1.978368;;;;;;;;115609600;;;;
526;1.978471936;;;;;;;;57057280;;;;
527;1.981012992;;;;;;;;108175360;;;;
528;1.98281088;;;;;;;;103821312;;;;
529;1.984216064;;;;;;;;7454720;;;;
530;1.986299136;;;;;;;;95858688;;;;
531;1.990356992;;;;;;;;47312896;;;;
532;1.996011008;;;;;;;;81817600;;;;
533;1.999650048;;;;;;;;103739392;;;;
534;1.999785984;;;;;;;;26234880;;;;
535;2.003181056;;;;;;;;105746432;;;;
536;2.004491008;;;;;;;;36704256;;;;
537;2.004580864;;;;;;;;132452352;;;;
538;2.004669952;;;;;;;;82497536;;;;
539;2.00607488;;;;;;;;63176704;;;;
540;2.006918912;;;;;;;;50921472;;;;
541;2.007017984;;;;;;;;97017856;;;;
542;2.007090944;;;;;;;;46346240;;;;
543;2.01039104;;;;;;;;50462720;;;;
544;2.010520832;;;;;;;;93728768;;;;
545;2.015024896;;;;;;;;11304960;;;;
546;2.018265088;;;;;;;;70508544;;;;
547;2.019602176;;;;;;;;93155328;;;;
548;2.019692032;;;;;;;;18948096;;;;
549;2.019798016;;;;;;;;77312000;;;;
550;2.021519872;;;;;;;;124207104;;;;
551;2.027527168;;;;;;;;87441408;;;;
552;2.027627008;;;;;;;;68468736;;;;
553;2.027709952;;;;;;;;18182144;;;;
554;2.027779072;;;;;;;;74903552;;;;
555;2.027847168;;;;;;;;82620416;;;;
556;2.027896832;;;;;;;;51412992;;;;
557;2.029566976;;;;;;;;92848128;;;;
558;2.03058688;;;;;;;;98041856;;;;
559;2.030711808;;;;;;;;81342464;;;;
560;2.030781952;;;;;;;;33792000;;;;
561;2.030859008;;;;;;;;37908480;;;;
562;2.032877824;;;;;;;;69959680;;;;
563;2.03830912;;;;;;;;130936832;;;;
564;2.040633856;;;;;;;;82821120;;;;
565;2.044955904;;;;;;;;122044416;;;;
566;2.051141888;;;;;;;;133496832;;;;
567;2.051290112;;;;;;;;21204992;;;;
568;2.051363072;;;;;;;;70991872;;;;
569;2.05348608;;;;;;;;48631808;;;;
570;2.053602816;;;;;;;;61915136;;;;
571;2.053667072;;;;;;;;88358912;;;;
572;2.053742848;;;;;;;;79953920;;;;
573;2.053796096;;;;;;;;58060800;;;;
574;2.05672192;;;;;;;;25735168;;;;
575;2.059223808;;;;;;;;5349376;;;;
576;2.061574912;;;;;;;;25513984;;;;
577;2.061729024;;;;;;;;114331648;;;;
578;2.065711104;;;;;;;;42582016;;;;
579;2.068595968;;;;;;;;43208704;;;;
580;2.07136384;;;;;;;;58720256;;;;
581;2.077625088;;;;;;;;120590336;;;;
582;2.081569024;;;;;;;;18673664;;;;
583;2.081664;;;;;;;;39059456;;;;
584;2.084774912;;;;;;;;63827968;;;;
585;2.084856064;;;;;;;;17563648;;;;
586;2.084925952;;;;;;;;111218688;;;;
587;2.090622976;;;;;;;;117477376;;;;
588;2.09312;;;;;;;;42328064;;;;
589;2.093248;;;;;;;;108216320;;;;
590;2.09332608;;;;;;;;19853312;;;;
591;2.0934912;;;;;;;;90968064;;;;
592;2.097675008;;;;;;;;82804736;;;;
593;2.097793024;;;;;;;;99733504;;;;
